IndTrig_L,IndTrig_R,HandTrig_L,HandTrig_R,Thumb_L_x,Thumb_R_x,Thumb_L_y,Thumb_R_y,LE_speed,Head_Speed,Head_Velocity_Change,Head_AngVel_Change,c_speed,text_presence,change in brightness,diff_HE_yaw,diff_HE_roll,diff_HE_pitch,c_acceleration1,c_acceleration2,c_acceleration3,c_velocity1,c_velocity2,c_velocity3,le_roll_change,le_pitch_change,le_yaw_change,h_roll_change,h_pitch_change,h_yaw_change,c_roll_change,c_pitch_change,c_yaw_change,msr,msr_1,msr_2,msr_3,session,time
23.629548013210297,155.16141575574875,114.59779572486876,124.7091560959816,42.73277972945581,6.297630447486275,8.872966070355911,0.92593125984948,0.0422256559101808,0.0452464386402205,0.0286456892888933,0.2109866245239742,4.273199966592364,708.0,4583.359773516413,0.0227565634010415,0.1282212064224341,0.0700094642197909,0.0,0.0105457021433125,-0.1139002838296223,-0.0075046107065763,-0.0140999450164587,0.2491724630274197,-0.0013123918212135,0.0,0.0008380869439201,-0.0024213574067695,-0.0007598841025903,0.0008993866014496,-0.0005984933684615,-4.333397643889458e-05,0.0002818017582519,1.0,1.0,1.0,1.0,5_2_Earth_Gym,0
29.594627380371094,374.10500532388687,99.61611145734788,149.2168441414833,45.39116902047929,10.734968469667434,6.743784826143596,7.971840780852495,0.0457321192790642,0.0454513790811796,0.0304407718759453,0.2098061071679001,5.893928046252843,1055.0,5349.107054924243,0.0275280062138425,0.1297654474637935,0.0655936261727323,-0.0685293762610471,0.1518747783446575,-0.3420496549949277,-0.0888007027762276,-0.1237245455180129,0.650195417733028,-0.0017426593326809,-0.0008339842632427,0.0011987332896403,-0.0014350699824188,-0.0008496668694133,0.0009309233925837,-0.0002477858280769,0.0003563293196859,0.000928885399468,1.0,1.0,1.0,1.0,5_2_Earth_Gym,1
114.69914489984512,512.4004873633385,184.59804046154025,167.5599366426468,45.57371028183309,2.773273253059217,1.2760471219343563,2.9157839201264264,0.0652259692716293,0.0649490876459771,0.0417060389861534,0.2612384829851066,7.202414925887777,1098.0,7050.963746843435,0.0361743711443224,0.1267269919269871,0.0620271612921745,0.1276132849885317,0.7824724205572966,-1.1798031263747573,-0.1713221455797737,-0.10689597753801,0.565050581775645,-0.0020742655727497,1.5036649524957646e-05,0.0005198124964937,-0.0024213420125338,0.0001185226910778,0.0005722499882697,3.394746107554525e-05,-0.0001218767257348,0.0008941942837124,1.0,1.0,1.0,1.0,5_2_Earth_Gym,2
113.28302782773972,554.8500601053238,140.12160098552704,101.4827635884285,23.97323182247272,-0.3802673079461041,1.9055630002368336,7.827948438829503,0.0742536988409506,0.0733219714425852,0.0580588192221354,0.2964559315286964,7.187194881122394,1111.0,9276.584635416668,0.0342916661378813,0.1470355385129622,0.0613490561191756,0.0247891125676352,0.4553103126021672,0.0844059998052985,-0.1877834489037683,0.0645033505315549,0.2867674665549465,0.0006056050018571,-0.0004032627809504,-0.0015329911146086,-0.0010346512348892,-0.0002472659673462,-0.0002867950301199,-0.0005007597343826,0.0007951458056965,0.0032140776984707,1.0,1.0,1.0,1.0,5_2_Earth_Gym,3
120.4173378944397,575.1794862747192,227.51719975471497,168.3543107509613,21.692864984785267,-2.757745964456631,3.904778420096824,1.6300317415781749,0.0841409158140268,0.0841742684717614,0.0636419229946091,0.2907570830013404,5.984563663282076,1174.0,9556.8984375,0.0335563423749218,0.167039533475664,0.0648272121223776,-0.0190361002832278,0.3233590635698576,-0.4111042010921425,-0.1097175953084607,0.0089188917077702,0.1811253154119112,0.0015428471739142,0.0006265197910216,-0.0015115875017652,-0.0007355189817596,7.286232743375365e-06,-0.0005243785415624,-0.0026828292042819,-0.0004604350699908,0.0052011569834014,1.0,1.0,1.0,1.0,5_2_Earth_Gym,4
53.30476152896881,687.8195343613625,160.87348866462708,335.2451550960541,13.076159474732576,-0.5139925331202884,-5.999784321818047,-0.5648892883498561,0.066517021579906,0.0661507950949406,0.0507125620811296,0.2402091266741936,4.645883277724701,1124.0,8009.586951546717,0.0314509405526417,0.1853791435271574,0.0600197014024364,-0.0926931842941013,0.4392569583101992,0.0994503857330488,0.0076059924441049,-0.0801421856058055,0.0951649799020438,0.0014814932619122,0.000452163479802,-0.0007908094169293,-0.0005574847102349,-0.000150378017345,2.015222460710099e-05,-0.0018858387735751,0.0001886985785035,0.0026612510867864,1.0,1.0,1.0,1.0,5_2_Earth_Gym,5
80.88107401132584,727.1421218514442,189.21342194080356,446.67348754405975,14.451765639879248,-0.2119668406987974,-8.899487805105538,1.7053413555613648,0.0550903720279985,0.0569035057533783,0.0434446563366975,0.2171787316094423,3.6185252327737216,1105.0,7216.480050505051,0.0283050240428017,0.1826632553374467,0.060779435996203,-0.0255394823234188,0.3189801275393466,-0.4822152565544296,-0.0114168439592633,-0.0787612163659298,0.0465022983835704,0.0008463855579627,0.0002253064732873,-0.0001123331915996,-0.0005581807626605,-0.0001443210903924,-0.0003633382890204,0.0001295684474102,-0.0001687914377863,0.0017834352189967,1.0,1.0,1.0,1.0,5_2_Earth_Gym,6
82.556531727314,749.9616575241089,114.57264482975006,405.1027960181236,25.23977656104069,0.3622684150788285,-5.186347695101372,0.8286344445840068,0.0465097874470679,0.0464494223523402,0.0356041780402112,0.2073163083596082,3.2871444825364904,1073.0,9356.311339962122,0.0273971903493635,0.1331752858901128,0.0499531283980448,-0.0035919164978926,0.1260391633768335,-0.12677617856841,0.0028183211141557,-0.0235205846475371,0.1142474188320878,-0.0001742038485825,0.0001471609366263,-0.0007152628908903,-0.0011788804034874,0.0004407527214272,-0.0003674748580006,0.0012876180709858,0.0002712125452209,0.0008746230084928,1.0,1.0,1.0,1.0,5_2_Earth_Gym,7
80.25518870353699,651.7977997660637,66.11941051483154,233.76409566402435,33.856094405190454,2.289586757699612,5.847653815142866,0.8711391772242678,0.0503486078214299,0.0505839842699633,0.0381910178510489,0.2278140410275902,4.359561169164609,1133.0,9911.61237768308,0.0295923742549909,0.1169317487675742,0.0482682896854661,-0.0181887770968921,-0.0159541310445756,-0.3736474976190171,0.0212175626281305,-0.1504438264029366,0.2543350745891702,-0.001050399304862,0.000316102524577,-0.0005342486269537,-0.0021949100397027,0.0005284026576361,-0.0003184364085472,0.0017281507887259,0.0002762441780471,0.0019378651830315,1.0,1.0,1.0,1.0,5_2_Earth_Gym,8
89.292062997818,527.0344303250313,35.91354286670685,100.85957455635072,30.848784200383967,6.775141149688079,12.765934108701366,-3.0980598513201336,0.0600531109876181,0.05909855624879,0.0448726194509821,0.2754326366572087,7.561271844575478,1001.0,10359.87805792298,0.0314376477814207,0.0964050272097729,0.0482832251246251,-0.1108493770450258,0.0928585901022618,-0.0448302516681825,0.07669337560375,-0.157403559428701,0.2191349774059395,-0.0028241668203859,0.000350811759101,-0.0007456145516131,-0.0036086568047291,0.000260342057943,-0.0002780100377606,8.4306625945052e-05,0.0005714088902589,0.0008544200670681,1.0,1.0,1.0,1.0,5_2_Earth_Gym,9
0.0,744.6454206109047,0.0,123.18386965990068,7.435199614242318,0.0,-2.034156135899514,0.0,0.0405734229290481,0.0405378259434846,0.031321670197684,0.2340669328133759,5.558866087676531,1304.0,5777.658873895201,0.1837969141857111,0.1641790344312428,0.085663452955019,0.8564434333984325,-0.5089533642284055,0.02212060086239,0.1884410517097468,0.3019841206283815,0.0681258013133127,0.0003575132900222,-0.0009403277963657,-0.0009952488503728,0.0041246988520972,0.0002731119930303,-0.0050406259855453,-0.0044008585322221,0.0014198540679972,0.0025814093786565,1.0,2.0,1.0,1.0,10_2_Earth_Gym,0
0.0,763.1868124008179,0.0,145.01415294408798,7.982005564375207,0.9440431308739085,-0.8709621285426472,0.1427961192624007,0.049780351854429,0.049380151826577,0.0413824364978152,0.3156590701963405,7.106259748816409,1268.0,7840.429237689394,0.1227771334454938,0.1580046187938222,0.0957342623603004,0.9470968829566552,0.2744693449685995,0.488942335358318,0.194646768664468,0.4249108820297421,0.1332757853660263,0.0017514152940258,-0.0012905323951147,-0.0003244610553964,0.0032430445701063,0.000221223960642,-0.0019035166985941,-0.0059608350268278,0.0013357656186583,0.003113885236244,3.0,1.0,2.0,1.0,10_2_Earth_Gym,1
0.0,670.2358967065811,0.0,223.74649238586423,26.81217605832137,0.9440431308739085,-13.495517617832494,0.1427961192624007,0.0551389263092294,0.0553741916427288,0.0445535140530218,0.3228114601858292,7.502507172184175,1359.0,7633.903243371212,0.0723151458405386,0.1297125600486889,0.1023864145008794,-0.1220558434164406,0.2683899910243796,-0.1824092639535305,-0.2539883489194123,0.0588962997215381,0.2042106960130774,0.0023493013443054,-0.0011776403704941,-0.0001174680245431,0.0014010743848473,9.044251872836195e-05,-0.0004163298082162,-0.0035242338033996,-0.0002246494330461,0.0020548820436778,2.0,3.0,1.0,2.0,10_2_Earth_Gym,2
0.0,493.3345531821251,0.0,256.27762573957443,26.3404544227026,0.9440431308739085,-5.749642997475403,0.1427961192624007,0.0506795678301135,0.0510471545993568,0.0394103986462856,0.2794147244918941,6.653913475619902,1258.0,6980.618347537878,0.0468867943703748,0.109826900694293,0.1103316209222454,-0.060316599995659,-0.058116750844945,-0.4964309126633176,-0.097277291635598,-0.0443340969734451,0.2372280623739896,0.0022507616280124,-0.0010342089277941,-4.09236020752074e-05,0.0006834997803371,-0.0008503565032025,-0.00091733118326,-0.0033675205190498,-0.0005506647137263,0.0022112501442397,1.0,2.0,3.0,1.0,10_2_Earth_Gym,3
0.0,581.5724037885666,0.0,300.915474653244,23.71311546306533,0.0,-4.843281699632975,0.0,0.057358728454255,0.0579316268428903,0.0420356249419557,0.2763129972782555,6.048894313171852,1286.0,5127.220545296717,0.058374598698805,0.1385765592357483,0.0966868950301707,0.1736761439314724,-0.0695809396050327,-0.5043932545872108,-0.0913286328593114,-0.0567630034725682,0.0842473658255909,0.0009662406307089,-0.0015983769879939,0.0001745622269338,-0.0003930644303359,-0.0013478917414115,0.0001175295693,-0.0072844201971951,3.4699894319256686e-05,0.0055738442811421,1.0,1.0,2.0,3.0,10_2_Earth_Gym,4
0.0,723.1775317192078,0.0,466.3089036941528,5.047895457587765,0.0,4.662452791146951,0.0,0.0631930234498177,0.0639912015807983,0.0553035308746388,0.3321435596961127,5.563373646966646,1267.0,6998.319187973486,0.0486709835604249,0.1336251682615929,0.081768769019217,0.457782690934445,0.1088887892963802,-0.45715528745612,0.1012706756591796,-0.1134872436523437,0.0588945347628147,0.0016712805421558,-0.0024454240794513,-0.0003182096826341,-0.0018877004844163,-0.0017891708949418,-0.000142557676278,-0.0075855998916136,0.0007371768157796,0.0065682593847237,1.0,1.0,1.0,2.0,10_2_Earth_Gym,5
0.0354089736938476,709.5245398283005,0.0,588.1474896073341,12.657974725372794,0.0,-9.67342122337086,0.0,0.0674685313381411,0.0682107464355556,0.0651648022248189,0.3792271132634174,5.536700897790802,1312.0,7997.456143465908,0.0417734225865092,0.151588743836654,0.0835949255031605,0.2335668593318735,0.4311940368974173,-0.4936149663543026,0.026213569365317,-0.0748443072420656,0.0356909485121576,0.0016755809311262,-0.0014128584806276,-0.0002072820842218,-0.0017274950463761,-0.0020562756355819,0.0004237973387845,-0.004480504431449,0.0024240982463665,0.0027795688288838,2.0,1.0,1.0,1.0,10_2_Earth_Gym,6
0.0354089736938476,487.8778980970383,0.0,556.0483454465866,32.78390112435511,0.0,3.85821204991653,0.0,0.0513395827346394,0.0532315505003416,0.0476746160346531,0.3445211054720278,5.687080685953523,1253.0,8525.187673611112,0.0453620357145668,0.1259001866903215,0.0940359942564619,-0.3220540315969112,0.1671352061495506,-0.8914249582696976,-0.0823108294537959,-0.0546319144112723,0.1762218045112782,0.0023157432956029,-0.0001815018838584,-0.0016148956014692,-0.000275186789914,-0.0007236570270571,-0.0016689033243307,0.0002627092394148,0.0015703235443756,-0.000620243404745,2.0,2.0,1.0,1.0,10_2_Earth_Gym,7
12.20268601179123,442.3499373793602,1.970939576625824,597.4476133584976,30.91758787264284,0.0,7.83265565375673,0.0,0.045581990845533,0.0473040430903091,0.0401485160245808,0.2895696468322229,6.022338508085856,1212.0,7438.156719539142,0.0464369797351128,0.1238210539257659,0.0890464115485771,-0.3220155035717371,0.0971690460837271,-1.4048102896209542,0.0490237816737761,-0.0488546476677549,0.0194998431501475,0.0003718836063337,-0.0008736872646655,-0.0004056988451717,-0.0005544077251488,-0.0016230171127114,-0.000118107025623,-0.0015008988672496,0.0003478641236838,0.0014129602868848,2.0,2.0,2.0,1.0,10_2_Earth_Gym,8
