IndTrig_L,IndTrig_R,HandTrig_L,HandTrig_R,Thumb_L_x,Thumb_R_x,Thumb_L_y,Thumb_R_y,LE_speed,Head_Speed,Head_Velocity_Change,Head_AngVel_Change,c_speed,text_presence,change in brightness,diff_HE_yaw,diff_HE_roll,diff_HE_pitch,c_acceleration1,c_acceleration2,c_acceleration3,c_velocity1,c_velocity2,c_velocity3,le_roll_change,le_pitch_change,le_yaw_change,h_roll_change,h_pitch_change,h_yaw_change,c_roll_change,c_pitch_change,c_yaw_change,msr,session,frame,msr_1,time
0.0,3.887667834758759,18.391452074050903,0.2329669594764709,0.0,-2.0598593656706305,0.0,-0.8479928237516866,0.0506552477686089,0.0746224452686093,0.0469634384113723,0.3286688355363645,0.2551964940347793,0.0,621.5115451388888,0.0193360088613026,0.1392072773527183,0.095904604023424,0.0019166567866256,0.0001336645073858,0.0108843687681983,0.0,-0.0018005259302058,0.0,0.0,0.0,0.0,-0.0027190361595689,-0.0013587953839286,-3.5498666706100176e-05,-0.0013440050267186,0.0,-0.0003078858822345,1.0,5_2_Earth_Gym,2220,1.0,0
8.0,4.280830144882202,32.84761595726013,19.2456648349762,17.081848020641885,6.723273374038186,10.019125503413354,7.504919164069546,0.042114098852592,0.042237081013818,0.0295892271499468,0.2081763261628227,6.14163863075351,352.0,2325.497352430556,0.0167055658582794,0.1358759955098987,0.0652359394937198,-0.1003502194284751,-0.2180602203226991,0.221032426539244,0.03700166222854,-0.2417425586752695,1.426798565242874,-0.0012762716217313,-0.0044968909119293,0.0010221890997603,-0.0002254546595048,-0.0025061684251055,0.0004169121902233,3.8431105069181015e-05,0.000623479544167,0.0008721444537965,1.0,5_2_Earth_Gym,5880,1.0,1
15.629548013210297,146.9929177761078,63.35872769355774,105.23052430152892,25.650931708813932,1.6342164391187204,-1.1461594330574414,-5.730995080468379,0.040869328728493,0.0378292831834365,0.02225698230532,0.152888879207381,5.069574215581233,356.0,1636.3508759469696,0.0405831873243312,0.1075416045517128,0.05485223651401,-0.1307057310769831,0.9994706843042088,-1.598357602162378,-0.0989731043985445,-0.2967023849487304,0.8958629939867102,-0.004999418293052,0.0013518294717642,0.0025902075603217,-0.0040547693086195,0.0008546355110884,0.0019613924942711,-0.0010768185787718,-0.0002880185290149,0.0004527109178314,1.0,5_2_Earth_Gym,9870,1.0,2
5.965079367160797,222.83125740289688,3.409767806529999,24.74065500497818,2.658389291023472,2.377478656510528,-2.129181244212317,6.197916697251328,0.0595923848023339,0.0624754529032436,0.0562793259567664,0.3020418585789386,6.615671079788086,347.0,1387.258826546717,0.0334986105985737,0.1518699387279984,0.0766488109841487,0.0896268878561894,0.1324836166039203,0.0892523490045039,-0.1784853977730782,0.2811130797722555,-0.2546534654427339,0.0008156625347374,-0.0011370227671568,0.0010210955374501,-8.262097710642902e-05,-0.001812196140013,0.0008247776912932,0.0015942866257763,0.0022028465978674,0.0017640735420361,1.0,5_2_Earth_Gym,13370,1.0,3
93.10451751947404,142.5763121843338,117.82954496145248,37.58875733613968,17.264389281995687,-1.2384218425700326,4.5513877992041145,2.448862303343476,0.0909017426027553,0.0923885855874254,0.0670922653458339,0.352802505244491,9.612864252884972,395.0,4027.354044349748,0.0355594873667375,0.126673181698103,0.0573069687359596,1.037382355290542,1.265139590360355,-2.024625654421752,-0.3397207465960825,-0.233970190349378,0.7869116693949527,-0.0026675100773558,-0.0007851998976858,-0.0025078867158319,-0.0033547979913199,0.0013775172756139,-0.0013775835520687,0.0022717763855324,-0.0009536369983977,0.0006185717163175,1.0,5_2_Earth_Gym,17880,1.0,4
14.213430941104887,189.4424905180931,18.88228821754456,39.15335124731064,4.050453249453559,-1.5193241218865996,-0.5166435547549619,-0.8188305617653013,0.0658702338368201,0.0613646400372381,0.0498565435371716,0.2518311345775089,5.5978285270300585,369.0,3861.9717645202018,0.0335920254540458,0.1884599685627336,0.0573852262986239,-0.5779712417015809,0.4419432809038197,0.9586306460688656,-0.0489248948938706,-0.1446787516276041,0.1700302650188577,0.0042844182416941,0.0013827682989394,-0.0033366671342193,-0.0006554212697464,-0.0004944307046642,0.0003355890615962,-0.010466002808143,0.0016833498485198,0.009066317894432,1.0,5_2_Earth_Gym,21570,1.0,5
13.09938943386078,243.16068357229236,90.80536657571793,91.612202167511,0.3780224533360131,0.0,-0.1299658243523259,0.0,0.1004154108030138,0.1021186889554605,0.0729598697254796,0.2799819259274858,4.1060533217438415,410.0,1667.57262863005,0.0317943554397793,0.2114605602639513,0.0823510092199046,0.1397420738724017,-0.504177525821173,-0.6236079959939689,0.0465950673384786,0.2137277957251508,-0.0209802067169872,0.003555310175909,0.0013932066406605,0.000380580959523,0.0016340283652193,-0.0008727165369255,0.0003392853254379,-0.0047887288171106,-0.0010944472567739,0.0059375271736574,1.0,5_2_Earth_Gym,25670,1.0,6
25.991941154003143,255.21636027097705,51.18583387136459,204.47960168123245,8.647683771943003,1.0053315887663108,-5.3531749427107576,0.2539412734154448,0.0394460430986419,0.039655145912139,0.0337487843653044,0.1798602240381575,4.33265228189617,345.0,2480.0425583964643,0.0302730986070746,0.1532247090433098,0.0489140756449081,-0.0412447922894743,0.7531330757724344,0.2502926193481538,0.0171981401891516,-0.193858492201653,0.152347893114911,-0.0019511410909628,-4.246544828262477e-05,-0.000137878315659,-0.0011641328554779,0.0001852865420722,-0.0002517124429819,-0.000361293250584,0.0002159694269468,0.0005436606783025,1.0,5_2_Earth_Gym,29860,1.0,7
41.78974342346192,228.7650780081749,47.22222149372101,150.58168369531631,5.426059414600228,-1.217298429465108,-3.4163470380424537,1.45140008214592,0.0386178336197766,0.0408983258804129,0.0311307454467632,0.1870791944792328,2.613960114634512,350.0,3068.864863478536,0.0235426886486917,0.1752794914438103,0.0604661539316117,-0.0145656994106557,0.3579993708784212,-1.351215045006103,-0.0467964334270722,-0.0791539361466577,0.0749217880355728,0.0006008245480967,-1.651490761520047e-05,-0.0004592178065781,-0.0005703931236127,-0.000245550186906,-0.0006967472975999,0.0034816639542267,4.07584956220175e-05,0.0027555859969385,1.0,5_2_Earth_Gym,33840,1.0,8
14.774847149848938,265.98021924495697,16.16458946466446,50.04151064157486,11.166033374497456,0.5742352557776256,3.58317428565184,-0.8767069109773581,0.0596052518648345,0.0566124687861135,0.0400608033578106,0.2483102829314051,3.0718079511682577,378.0,3807.4039180871214,0.0275900410875272,0.0887332286061891,0.0429763187610795,0.010008380084523,-0.2601154452590548,0.0798487802034499,0.0300125223427003,0.0953538545306356,0.125080594241671,0.0013246650242387,0.0005807958909124,-0.0014758177251907,-0.0018992061074807,0.0013124469338949,-0.0002964444890047,0.0020219870169202,0.0004068672975465,-0.0002024229558797,1.0,5_2_Earth_Gym,38200,1.0,9
23.69059813022613,157.05250251293182,2.7325995564460746,33.14090132713318,17.26400161609277,2.9326499313870946,5.680826567533484,0.2964460060557057,0.0506445659575011,0.0517400286180816,0.0404213469578367,0.2376044437625599,8.562517063608498,405.0,3035.343596117425,0.0396132811591978,0.1066880175866374,0.0442623944221792,-0.3783394981719011,0.6134148111970734,-0.5279877623033105,0.3465016682942708,-1.280425251394078,1.2300115236094302,-0.0076860275125632,0.0003710009670428,0.0005994934987047,-0.0045656267214611,0.0002444203329371,-4.909077702614992e-05,-0.0016421727556591,0.0002340060477802,0.0046215490596924,1.0,5_2_Earth_Gym,42790,1.0,10
50.82661771774292,104.00170856714249,17.01635384559631,17.677162587642666,2.4187492097937437,3.26825596252336,3.501933255516045,-2.5177989463984813,0.0810210435254586,0.0791858158101033,0.0616292141749164,0.3729421210230919,16.930014103394967,218.0,3517.130543718434,0.0274436442306711,0.0920178060223153,0.0610875884690552,-1.5878039948435037,3.2839038667770115,-1.2802298159005785,-0.1456720365894784,0.6080692254223871,-1.2315785662728067,-0.0037742095570779,-0.0004076651496223,-0.0009861666332878,-0.0058655465846838,-0.0044452105616331,-0.000611645818023,-0.0037729740553857,0.0034973455824735,-0.0023482252162916,1.0,5_2_Earth_Gym,46180,1.0,11
0.0,175.446397960186,0.0,8.128446698188782,2.080533009504383,0.0,-2.0695553051992928,0.0,0.0305095437708162,0.0304676314519765,0.0197491326037331,0.1490505063080833,2.9208547441229338,427.0,635.5264559659093,0.1472996406135416,0.1314141313833161,0.065131907397639,0.1505469500447454,-0.7052380097381057,-0.3576167424537874,0.1868103905547437,0.1369362146082058,0.0970704214913504,0.0008871367821579,0.0003800824746919,-0.000265659501669,0.0068114279029634,0.0004392119196303,-0.0092256191061785,-0.0020793788969764,0.001381395790997,0.0014731768344063,1.0,10_2_Earth_Gym,9010,1.0,0
0.0,224.3780215382576,0.0,58.88326394557953,2.632320434785812,0.0,-0.3973698822889411,0.0,0.0377939791010574,0.038732963844996,0.0284727759914997,0.226431625076177,5.9495936073540125,470.0,2949.5962002840915,0.2627867613833293,0.193458051088593,0.0920610426249271,2.1500163399157155,-0.6158252234897357,0.2714545559179513,0.5257334722027938,0.7436311490086003,0.1861846676471868,-0.000998527166697,-0.0003355001450613,0.0010565095803737,0.0097360254554343,0.0005548471137102,-0.0056431982217031,-0.0066730215186999,0.0019095998977003,0.0042198038808545,2.0,10_2_Earth_Gym,13720,1.0,1
0.0,343.8210011124611,0.0,55.17215901613236,2.7223461699521234,0.0,0.4327690515887201,0.0,0.0592945363861688,0.0583636575304251,0.0584278622843394,0.4160120145797885,8.422799380003271,405.0,2191.883471433081,0.1831444545788842,0.1681548528693279,0.0899470782885594,0.7102587265475658,1.6662687701131815,1.128595479037633,-0.4291116756244297,0.4121965461677604,-0.2224928849226945,0.0007844247950032,-0.0037522140840883,-0.0035413395899068,-0.0028902736284603,-0.0008143439093565,0.0027668173505728,-0.0064454264463,0.0010838519679704,0.0030328479970288,1.0,10_2_Earth_Gym,17780,2.0,2
0.0,192.9877897500992,0.0,29.9587299823761,2.627338959637271,0.9440431308739085,-0.9063612978424272,0.1427961192624007,0.0586931935044576,0.0578704714929413,0.0491959073489787,0.3574657098133205,7.270903954526186,391.0,2693.944018308081,0.0483280934755647,0.1105601628033827,0.1047788720668101,-0.6743984361605814,0.6965918602913598,0.2449413579227877,0.1876780528895902,0.2124576192153127,0.3779120479069703,0.0038797638312166,-0.0004812730533098,0.0008357735133132,0.0033950223326516,0.0011745059776177,-0.0018761527323594,-0.0058867473493481,-0.0002066304410207,0.0031958392094346,3.0,10_2_Earth_Gym,21700,1.0,3
0.0,132.42710584402084,0.0,138.6156033873558,21.46249092873197,0.0,-13.02192537157879,0.0,0.0506932201178542,0.0518741023719037,0.0356103878997886,0.2636443700492853,6.9853032298609685,561.0,2742.1053030303037,0.0561138050547249,0.120305714878441,0.1174826788962984,0.008772011644749,-0.1504483655465908,-1.0221243569756715,-0.3982492395349451,-0.0593573057732614,0.4746946569991438,0.001755436729726,-0.0006500287249157,-1.1639778313201137e-05,0.0017611263538961,0.0001278786301941,-0.0008829093543384,-0.001940660778308,-0.0016485130679455,0.0006917095303313,2.0,10_2_Earth_Gym,27320,3.0,4
0.0,166.91965758800507,0.0,87.70329236984253,2.2506245343333564,0.0,8.178643671945812,0.0,0.0443359291880317,0.0445642965422346,0.030407954989469,0.2213376548347723,5.024195964605516,304.0,1543.476613794192,0.0289263098743118,0.0835443957424385,0.1085018313138395,0.2066708112401528,-0.7172703259800621,-0.4745193969739649,0.3593506563060216,-0.1820830214142023,0.059745500929496,0.0013667015777515,-0.0026396554964953,-0.0003534869806905,-0.002087302519698,-0.002091371541384,-0.0004479126722488,-0.0036795296080995,0.0003034533298156,0.004338727569953,1.0,10_2_Earth_Gym,30370,2.0,5
