IndTrig_L,IndTrig_R,HandTrig_L,HandTrig_R,Thumb_L_x,Thumb_R_x,Thumb_L_y,Thumb_R_y,LE_speed,Head_Speed,Head_Velocity_Change,Head_AngVel_Change,c_speed,text_presence,change in brightness,diff_HE_yaw,diff_HE_roll,diff_HE_pitch,c_acceleration1,c_acceleration2,c_acceleration3,c_velocity1,c_velocity2,c_velocity3,le_roll_change,le_pitch_change,le_yaw_change,h_roll_change,h_pitch_change,h_yaw_change,c_roll_change,c_pitch_change,c_yaw_change,msr,session
307.08571285009384,1964.188028037548,479.93256413936615,773.7249817848206,112.77723244998496,11.494054583829532,14.007742198122015,7.525025651942681,0.0579647315609126,0.057853942033526645,0.04265386241333865,0.2503450551395514,5.309830461592626,3926.0,31436.442708333336,0.0293380872554578,0.1343024949705401,0.0588658161528014,-0.030730595471096515,0.0686477309123235,-0.18401620135008082,-0.007340873497119847,-0.023520584647537125,0.1666995062344316,-0.0006069228548183647,2.8980918839793812e-05,-9.183421498885208e-05,-0.0018050307777488714,-0.0001443210903924741,4.913607544555407e-06,-0.00018912490758227207,0.00022384033780209478,0.0011997346335790027,1.0,5_2_Earth_Gym
16.966300129890442,2430.5513986945152,1.9709395766258238,1455.0678274035454,70.39016731907093,0.9440431308739083,-5.259438098769161,0.14279611926240077,0.0505247472854929,0.050546109952375,0.0404748258008424,0.288038640395543,5.92453563430831,5120.0,26752.188667929295,0.0660154018914096,0.13652735115947123,0.0912749270010116,0.17704163658423533,0.005019359042133086,-0.45052920347465775,0.039575005816793754,-0.010218027818853875,0.09474743740477662,0.0011895549778280917,-0.001077204799047049,-0.0003741525080810104,0.00024692123442493497,-0.0006883927982408444,-0.0012896072529075125,-0.0037681527996691333,0.0006144616349375021,0.0026817999635659895,3.0,10_2_Earth_Gym
112.83760434389114,1254.5750874876976,3061.0642033219337,1005.0646598339081,24.782173626896522,-8.242031251873684,-45.80275895384415,9.708308719537332,0.0433299661294715,0.0427807039124018,0.0253650838888735,0.1675513991764943,4.767844571012386,3893.0,22493.072743055556,0.035575878875161795,0.2676363346035643,0.08636239642429745,0.0,0.0,0.0,0.0,0.0060423124768115635,0.22648843423332513,0.0,0.0,0.0,0.0008398292914663652,0.0007479871935016091,-9.129953008102376e-05,-0.0010748638170956504,0.0004726954484092216,0.0013010262610491097,5.0,8_2_Earth_Gym
4.764346063137054,1114.3372384905815,1.1057386994361877,209.4671146869659,14.681551034680103,-1.9604496902390036,50.26926833309787,0.2821773635891971,0.0420991318674816,0.0425534094979752,0.02463766355774695,0.1647940853595113,6.308923374083959,3788.0,26578.937006786615,0.0339009038032315,0.1766667093845284,0.0877049542038063,0.09683358989007614,0.00023182797143534334,0.05903392590558851,0.03963046603732639,0.017653120324966756,0.1316746921404034,-0.0005724071458398233,0.00012748420586985998,-0.00026297445691009225,-0.00022237323940538234,-0.00011272801057371495,0.00012584333562685318,-0.0011308391715276755,-0.00010896089910605866,0.0008258046037788597,3.0,7_1_Earth_Gym
277.2380945086479,1783.445419371128,20.316476166248318,54.57386648654938,38.72307766887353,6.8585755044550885,65.6174961058133,-19.332696215204386,0.0315949074759629,0.031207801449011,0.019433715650907,0.1138226621352788,4.772355380823765,4966.0,26628.968718434342,0.01303038851022325,0.14317682031454584,0.06075134692286105,0.04258652702556918,0.30893727671811894,0.09522284407132461,0.10628051323284635,0.06811745637807276,0.5426969511289124,-0.0012153098278732954,-0.0013547836623427068,1.225264554299832e-05,1.8735940345293578e-06,-0.0005738170625380068,0.0001448593355290002,-0.00047495218278539864,-0.00011813144909250672,-0.00016224843889039997,3.0,9_1_Earth_Gym
46.56579625606537,19.114285051822662,307.3132699728012,356.93255227804184,-17.553712026106066,-6.448933459116061,-20.318579014212776,5.109353295034925,0.0146431681678656,0.0191519599653825,0.0111204025192904,0.0767418303762642,2.435655419283692,1319.0,12911.347703598483,0.0095242653539305,0.08467523084316031,0.10856344837695195,-0.014180453597212362,0.0013110109683336364,0.01721183722989371,0.005078231189267855,-0.0038688227256632735,0.05871744634976607,0.0,0.0,0.0,2.2713426507114942e-06,0.0004634178050773874,7.272072569060057e-05,0.00018693363252042516,-0.00016107009182739218,-0.00011893960397170097,3.0,6_1_Wild_Quest
635.5589699149132,48.3807070851326,1851.88494181633,20.597310721874237,109.80591242954299,30.938739243216492,38.81895804697525,50.30199412799742,0.03879892728307355,0.039964375454648746,0.02900010363651815,0.1707909837660907,4.991067797579933,3252.0,21900.390273832072,0.0289587048199453,0.1307458039841496,0.0782624477505812,-0.05729012377488525,0.026369353422073135,0.010742193958306267,0.013122033766087364,-0.1311779022216797,0.7002108024828362,-0.0036137431618741035,0.00033261858083669105,-0.001400162836135064,-0.002463067305054592,-0.00040971746724244307,-0.000708938154525606,-5.621094838303975e-05,2.3100920079607845e-05,-0.0010461522637077864,2.0,5_1_Wild_Quest
9.810004532337182,422.1704486012459,1571.9340296387672,471.96358412504196,65.25923607205782,11.038948386398241,7.041488139464597,-7.638445175441076,0.0330738369616053,0.0331082340861383,0.0198140345641947,0.1333666567188955,5.119765551699524,4584.0,35010.7190853851,0.01583111152788165,0.22796776821942538,0.08297412504407155,-0.19657558964416133,0.009749146683995775,0.02932531725593568,-8.059219575264085e-05,0.20903372398556147,0.5990517806476816,-0.0020454869947219984,-8.77559507272141e-05,9.800097453403767e-06,-0.00041345823254870795,0.0005513570030206694,0.0001451635942748969,-0.0007178443616058239,-8.826507388093319e-06,0.0007364706150344014,5.0,8_1_Wild_Quest
31.155310451984406,1369.749690592289,19.615869224071503,94.47690272331238,121.81310484674823,-0.33449162060595583,-90.01902164350281,3.924738232932344,0.0411234411016228,0.0411347824988343,0.0290813023654301,0.2059264259781167,6.516138070648506,4200.0,22657.54373421717,0.018523250670121998,0.12181031149160551,0.09397338585408191,-0.11844772915172291,-0.04839685767233744,0.08243598413181108,0.016705493216963102,0.030148678495670746,0.33121002800819876,0.0005656227424494994,-0.0008169652092704371,-4.9555083419861035e-05,-0.0002944040810510806,-0.0009812438952319091,-2.813129174894513e-05,0.0001652038669717193,0.00013175469395640405,-6.312972940799959e-05,4.0,10_1_Wild_Quest
1065.567762374878,65.42686158418655,25.219286561012265,9.030275881290434,69.44727551198932,0.11429983429545487,19.55604878548819,10.288708837691235,0.0392275722503426,0.0390950606715656,0.0263862817231985,0.1953250513679675,7.3393305948399306,3899.0,25943.015364583334,0.020623856147412002,0.1103167093549633,0.09308713439188915,0.25571859997798224,-0.03908846522426243,0.12564061005899246,-0.04178184953013236,-0.010184233764379108,1.548808381410531,-0.0025374368682090018,0.0025349943725057056,4.503137553389658e-05,-0.00070544097930611,0.0006621355367690956,0.00022674829531940666,-0.001312556983761426,-0.00014646983256683122,-3.58499650854327e-07,4.0,7_2_Wild_Quest
